activeWindow,activeProgram,activeTab,startTime,endTime,timeSpent,mouseClicks,keyPresses,task,goal
Google Chrome,,ChatGPT,2024-10-14 08:26:06,2024-10-14 08:26:08,2,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:26:08,2024-10-14 08:26:09,1,0,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:26:09,2024-10-14 08:26:15,6,1,8,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:26:15,2024-10-14 08:26:16,1,0,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:26:16,2024-10-14 08:26:20,4,1,14,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:26:20,2024-10-14 08:26:51,31,4,4,Create and update app
Google Chrome,,ChatGPT,2024-10-14 08:26:51,2024-10-14 08:26:57,6,2,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:26:57,2024-10-14 08:27:01,4,2,43,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:27:01,2024-10-14 08:27:11,10,4,33,Create and update app
Google Chrome,,ChatGPT,2024-10-14 08:27:11,2024-10-14 08:27:17,6,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:27:17,2024-10-14 08:27:25,8,2,42,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:27:25,2024-10-14 08:27:28,3,1,1,Create and update app
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:27:28,2024-10-14 08:27:34,6,3,0,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:27:28,2024-10-14 08:27:34,6,3,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:27:34,2024-10-14 08:27:37,3,1,8,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:27:34,2024-10-14 08:27:37,3,1,8,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:27:37,2024-10-14 08:27:41,4,0,7,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:27:37,2024-10-14 08:27:42,5,0,7,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:27:41,2024-10-14 08:27:47,6,2,4,Create and update app
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:27:47,2024-10-14 08:27:53,6,4,0,Create and update app
Google Chrome,,ChatGPT,2024-10-14 08:27:53,2024-10-14 08:27:55,2,2,0,Create and update app
Google Chrome,,Microsoft Fabric,2024-10-14 08:27:55,2024-10-14 08:27:58,3,1,0,Create and update app
Open,Open,Open,2024-10-14 08:27:58,2024-10-14 08:28:01,3,2,0,Create and update app
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:28:01,2024-10-14 08:28:04,3,1,0,Create and update app
Open,Open,Open,2024-10-14 08:28:04,2024-10-14 08:28:07,3,2,0,Create and update app
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:28:07,2024-10-14 08:28:10,3,1,0,Create and update app
Open,Open,Open,2024-10-14 08:28:10,2024-10-14 08:28:12,2,2,0,Create and update app
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:28:12,2024-10-14 08:28:19,7,2,0,Create and update app
Google Chrome,,Microsoft Fabric,2024-10-14 08:28:19,2024-10-14 08:28:21,2,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:28:21,2024-10-14 08:28:24,3,0,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:28:24,2024-10-14 08:28:26,2,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 08:28:26,2024-10-14 08:28:27,1,1,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:28:27,2024-10-14 08:28:34,7,2,23,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:28:34,2024-10-14 08:28:43,9,1,10,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:28:43,2024-10-14 08:28:44,1,0,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:28:44,2024-10-14 08:28:47,3,2,0,Create and update app
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Courses are on sale now: Our best for your best.,2024-10-14 08:28:47,2024-10-14 08:28:48,1,2,0,Create and update app
Google Chrome,,ChatGPT,2024-10-14 08:28:48,2024-10-14 08:29:02,14,4,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 08:29:02,2024-10-14 08:29:22,20,5,6,Create and update app
Google Chrome,,ChatGPT,2024-10-14 08:29:22,2024-10-14 08:29:34,12,2,47,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:29:34,2024-10-14 08:31:00,86,6,165,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 08:31:00,2024-10-14 08:34:27,206,20,0,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:34:27,2024-10-14 08:34:40,13,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 08:34:40,2024-10-14 08:35:35,55,3,0,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:35:35,2024-10-14 08:35:40,5,1,14,Create and update app
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:35:40,2024-10-14 08:35:41,1,1,0,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:35:41,2024-10-14 08:37:03,82,3,75,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 08:37:03,2024-10-14 08:37:05,2,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:37:05,2024-10-14 08:37:07,2,1,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:37:07,2024-10-14 08:37:43,36,4,66,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:37:43,2024-10-14 08:37:45,2,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 08:37:45,2024-10-14 08:38:09,24,2,15,Create and update app
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 08:38:09,2024-10-14 08:38:11,2,2,0,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:38:11,2024-10-14 08:38:12,1,1,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 08:38:12,2024-10-14 08:38:13,1,0,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,● index.html,2024-10-14 08:38:13,2024-10-14 08:38:14,1,0,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 08:38:14,2024-10-14 08:38:40,26,5,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,● index.html,2024-10-14 08:38:40,2024-10-14 08:39:10,30,7,9,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:39:10,2024-10-14 08:39:26,16,2,28,Create and update app
Visual Studio Code,PythonProjects - farhad2,● index.html,2024-10-14 08:39:26,2024-10-14 08:39:32,6,3,35,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:39:32,2024-10-14 08:39:46,14,5,53,Create and update app
Visual Studio Code,PythonProjects - farhad2,● index.html,2024-10-14 08:39:46,2024-10-14 08:39:52,6,2,12,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:39:52,2024-10-14 08:40:40,48,2,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,● index.html,2024-10-14 08:40:40,2024-10-14 08:40:42,2,0,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 08:40:42,2024-10-14 08:40:43,1,1,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:40:43,2024-10-14 08:41:38,55,10,39,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:41:38,2024-10-14 08:41:46,8,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:41:46,2024-10-14 08:41:49,3,3,1,Create and update app
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 08:41:49,2024-10-14 08:41:51,2,1,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 08:41:51,2024-10-14 08:41:55,4,2,4,Create and update app
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 08:41:55,2024-10-14 08:42:03,8,4,41,Create and update app
Google Chrome,,jinja2.exceptions.TemplateNotFound: index.html // Werkzeug Debugger,2024-10-14 08:42:03,2024-10-14 08:42:04,1,1,0,Create and update app
Google Chrome,,RAFTASK-V1,2024-10-14 08:42:04,2024-10-14 08:42:29,25,8,35,Create and update app
Google Chrome,,Microsoft Fabric,2024-10-14 08:42:29,2024-10-14 08:42:30,1,1,0,Create and update app
Google Chrome,,New Tab,2024-10-14 08:42:30,2024-10-14 08:42:32,2,0,2,Create and update app
Google Chrome,,youtube.com,2024-10-14 08:42:32,2024-10-14 08:42:33,1,0,0,Create and update app
Google Chrome,,YouTube,2024-10-14 08:42:33,2024-10-14 08:42:37,4,0,0,Create and update app
Google Chrome,,(156) YouTube,2024-10-14 08:42:37,2024-10-14 08:42:53,16,1,0,Create and update app
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 08:42:53,2024-10-14 08:42:59,6,3,0,Meal Break
Google Chrome,,(156) YouTube,2024-10-14 08:42:59,2024-10-14 08:43:03,4,1,0,Meal Break
Google Chrome,YouTube,(156) গৌতম বুদ্ধ কে নিয়ে কোরআন কি বলছে?,2024-10-14 08:43:03,2024-10-14 09:00:07,1023,4,0,Meal Break
Google Chrome,YouTube,(156) দাব্বাতুল আরদ্ AI কেন,2024-10-14 09:00:07,2024-10-14 09:00:56,49,1,0,Meal Break
Google Chrome,,(156) YouTube,2024-10-14 09:00:56,2024-10-14 09:01:24,28,1,0,Meal Break
Google Chrome,YouTube,(156) Putin shocks everyone by saying he wants Kamala Harris to win | By Prashant Dhawan,2024-10-14 09:01:24,2024-10-14 09:02:22,58,0,0,Meal Break
Google Chrome,YouTube,(156) India is a superpower. India is going to have its own very distinctive interests. #india #shorts,2024-10-14 09:02:22,2024-10-14 09:02:42,20,0,0,Meal Break
Google Chrome,YouTube,(156) Forgotten Jobs That No Longer Exist,2024-10-14 09:02:42,2024-10-14 09:03:36,54,0,0,Meal Break
Google Chrome,বাংলা #shorts - YouTube,(156) নিহত শিশুদেরকে তাঁরা তাঁদের কাপড় দেয় এবং তাদের কাঁধে হাত রাখে ... Towards Eternity,2024-10-14 09:03:36,2024-10-14 09:04:04,28,0,0,Meal Break
Google Chrome,YouTube,(156) Peter working for Trump 😂 | Family guy funny moments!!!!,2024-10-14 09:04:04,2024-10-14 09:04:30,26,0,0,Meal Break
Google Chrome,YouTube,(156) Why Ratan Tata was Great?,2024-10-14 09:04:30,2024-10-14 09:05:13,43,0,0,Meal Break
Google Chrome,YouTube,(156) The Surprising Truth About String Theory Nobody Tells You,2024-10-14 09:05:13,2024-10-14 09:06:21,68,0,0,Meal Break
Google Chrome,YouTube,(156) Snoop Dogg vs Kevin Hart Roast BATTLE,2024-10-14 09:06:21,2024-10-14 09:06:57,36,0,0,Meal Break
Google Chrome,YouTube,(156) 😡पूरी दुनिया को लड़ाने वाला ब्रिटेन है | Reality Of Britain | Khan Sir #shorts,2024-10-14 09:06:57,2024-10-14 09:07:44,47,0,0,Meal Break
Google Chrome,YouTube,(156) Elon Musk on China Strategy 📈🤯 #motivation,2024-10-14 09:07:44,2024-10-14 09:08:18,34,0,0,Meal Break
Google Chrome,YouTube,(156) Power of world's largest Russian submarine (Typhoon Class) #russia #usa #india #pakistan #nuclear,2024-10-14 09:08:18,2024-10-14 09:08:51,33,0,0,Meal Break
Google Chrome,YouTube,(156) Concave mirrors have a converging effect on light. There are applied scientific experiments in car,2024-10-14 09:08:51,2024-10-14 09:09:07,16,0,0,Meal Break
Google Chrome,YouTube,(156) নামাজের সালাম ফিরানোর আগে চারটি কর্তব্যেরকাজ#namaz #shorts#islamicshorts#dua #mizanur_rahman_azhari,2024-10-14 09:09:07,2024-10-14 09:09:16,9,0,0,Meal Break
Google Chrome,YouTube,(156) He outsmarted the FBI agent 😏 #movie #series,2024-10-14 09:09:16,2024-10-14 09:10:26,70,0,0,Meal Break
Google Chrome,YouTube,(156) Extremely satisfying barnacle REMOVAL 😱 #shorts #seaturtles,2024-10-14 09:10:26,2024-10-14 09:11:12,46,0,0,Meal Break
Google Chrome,YouTube,(156) Blue LED को बनाना Impossible था | It Was Impossible to Make Blue LED #facts #shorts,2024-10-14 09:11:12,2024-10-14 09:12:02,50,0,0,Meal Break
Google Chrome,YouTube,(156) ইয়া রাসুলুল্লাহ সাঃ ┇ আবু ত্বহা মুহাম্মদ আদনান ┇ Abu Taha Muhammad Adnan,2024-10-14 09:12:02,2024-10-14 09:12:33,31,0,0,Meal Break
Google Chrome,YouTube,(156) Don't Question Bill Gates' Math,2024-10-14 09:12:33,2024-10-14 09:12:49,16,0,0,Meal Break
Google Chrome,YouTube,(156) Lamp without electricity ❓ ⚗️ 🧪,2024-10-14 09:12:49,2024-10-14 09:14:08,79,0,0,Meal Break
Google Chrome,YouTube,(156) Macron Thought We Wouldn't Notice...,2024-10-14 09:14:08,2024-10-14 09:14:29,21,0,0,Meal Break
Google Chrome,YouTube,(156) 🕋😥কোরআন #duet #mizanurrahmanazhariandtarekmonowar 😇😇,2024-10-14 09:14:29,2024-10-14 09:15:01,32,0,0,Meal Break
Google Chrome,YouTube,(156) Why I’m starting a business in Japan!,2024-10-14 09:15:01,2024-10-14 09:16:00,59,0,0,Meal Break
Google Chrome,YouTube,(156) Can you believe it? Your posture creates amazing strength!【Karate】,2024-10-14 09:16:00,2024-10-14 09:17:01,61,0,0,Meal Break
Google Chrome,YouTube,(156) How this computer scientist won a Nobel in physics? And why?,2024-10-14 09:17:01,2024-10-14 09:17:42,41,0,0,Meal Break
Google Chrome,YouTube,"(156) Why Do Land, Sea, and Air Forces Have Unique Salutes?",2024-10-14 09:17:42,2024-10-14 09:17:52,10,0,0,Meal Break
Google Chrome,YouTube,(156) 🤯 Who Created GOD?,2024-10-14 09:17:52,2024-10-14 09:18:02,10,0,0,Meal Break
Google Chrome,YouTube,(156) Ross chose to wear make-up for the sake of the date #movie #shorts #video #friends,2024-10-14 09:18:02,2024-10-14 09:19:17,75,0,0,Meal Break
Google Chrome,YouTube,(156) 3 ways to become a billionaire 🤑🔥,2024-10-14 09:19:17,2024-10-14 09:19:41,24,0,0,Meal Break
Google Chrome,YouTube,(156) The End Of Bravery 🏹🤯 w/ Neil deGrasse Tyson,2024-10-14 09:19:41,2024-10-14 09:25:36,355,2,0,Meal Break
Microsoft Teams,Microsoft Teams,Microsoft Teams,2024-10-14 09:25:36,2024-10-14 09:25:40,4,1,0,Meal Break
Google Chrome,,RAFTASK-V1,2024-10-14 09:25:40,2024-10-14 09:26:06,26,3,0,Meal Break
Google Chrome,,Microsoft Fabric,2024-10-14 09:26:06,2024-10-14 09:26:11,5,2,0,Meal Break
Google Chrome,,Synapse Data Science,2024-10-14 09:26:11,2024-10-14 09:26:19,8,4,0,Meal Break
Google Chrome,,Microsoft Fabric,2024-10-14 09:26:19,2024-10-14 09:26:22,3,1,0,Meal Break
Google Chrome,,RAFTASK-V1,2024-10-14 09:26:22,2024-10-14 09:26:34,12,8,0,Meal Break
Google Chrome,YouTube,(156) The End Of Bravery 🏹🤯 w/ Neil deGrasse Tyson,2024-10-14 09:26:34,2024-10-14 09:26:35,1,1,0,Meal Break
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 09:26:35,2024-10-14 09:26:39,4,1,2,Meal Break
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:26:39,2024-10-14 09:26:40,1,1,0,Meal Break
Google Chrome,Synapse Data Science,RAFbook,2024-10-14 09:26:40,2024-10-14 09:26:42,2,1,0,Meal Break
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 09:26:42,2024-10-14 09:26:50,8,3,0,Job Analysis
Google Chrome,Synapse Data Science,RAFbook,2024-10-14 09:26:50,2024-10-14 09:26:53,3,1,0,Job Analysis
Google Chrome,,Synapse Data Science,2024-10-14 09:26:53,2024-10-14 09:26:55,2,1,0,Job Analysis
Google Chrome,Synapse Data Science,RAFbook,2024-10-14 09:26:55,2024-10-14 09:27:10,15,1,0,Job Analysis
Google Chrome,,Synapse Data Science,2024-10-14 09:27:10,2024-10-14 09:27:13,3,2,1,Job Analysis
Google Chrome,,Microsoft Fabric,2024-10-14 09:27:13,2024-10-14 09:27:16,3,0,0,Job Analysis
Google Chrome,,Synapse Data Science,2024-10-14 09:27:16,2024-10-14 09:27:17,1,0,0,Job Analysis
Google Chrome,Synapse Data Science,lr-model-version-2776,2024-10-14 09:27:17,2024-10-14 09:27:39,21,4,0,Job Analysis
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:27:39,2024-10-14 09:28:16,37,3,69,Job Analysis
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 09:28:16,2024-10-14 09:28:19,3,1,2,Job Analysis
Google Chrome,Synapse Data Science,lr-model-version-2776,2024-10-14 09:28:19,2024-10-14 09:28:42,23,11,14,Job Analysis
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 09:28:42,2024-10-14 09:28:48,6,1,6,Job Analysis
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:28:48,2024-10-14 09:28:51,3,0,2,Job Analysis
Snap Assist,Snap Assist,Snap Assist,2024-10-14 09:28:51,2024-10-14 09:28:52,1,1,0,Job Analysis
Visual Studio Code,PythonProjects - farhad2,index.html,2024-10-14 09:28:52,2024-10-14 09:28:57,5,2,0,Job Analysis
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:28:57,2024-10-14 09:28:59,2,1,0,Job Analysis
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:28:59,2024-10-14 09:29:08,9,2,2,Job Analysis
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:29:08,2024-10-14 09:29:11,3,1,3,Job Analysis
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 09:29:11,2024-10-14 09:29:16,5,1,2,Job Analysis
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 09:29:16,2024-10-14 09:29:22,6,4,3,Job Analysis
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 09:29:22,2024-10-14 09:29:26,4,1,2,Job Analysis
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 09:29:26,2024-10-14 09:29:42,16,5,3,Job Analysis
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 09:29:42,2024-10-14 09:29:44,2,1,3,Job Analysis
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:29:44,2024-10-14 09:29:47,3,2,2,Job Analysis
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 09:29:47,2024-10-14 09:30:03,16,6,8,Job Analysis
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:30:03,2024-10-14 09:30:37,34,3,7,Job Analysis
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 09:30:37,2024-10-14 09:31:06,29,6,83,Job Analysis
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:31:06,2024-10-14 09:31:09,3,1,2,Job Analysis
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 09:31:09,2024-10-14 09:31:11,2,0,6,Job Analysis
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:31:11,2024-10-14 09:31:18,7,2,15,Job Analysis
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:31:17,2024-10-14 09:31:18,1,0,0,
popdown,popdown,popdown,2024-10-14 09:31:18,2024-10-14 09:31:20,2,1,0,
popdown,popdown,popdown,2024-10-14 09:31:18,2024-10-14 09:31:21,3,1,0,Job Analysis
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:31:20,2024-10-14 09:31:53,33,13,0,
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:31:21,2024-10-14 09:31:54,33,13,0,Job Analysis
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:31:53,2024-10-14 09:32:10,17,1,0,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:31:54,2024-10-14 09:32:11,17,1,0,Job Analysis
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:32:10,2024-10-14 09:32:49,39,38,18,
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:32:11,2024-10-14 09:32:50,39,38,18,Job Analysis
Google Chrome,Synapse Data Science,lr-model-version-2776,2024-10-14 09:32:49,2024-10-14 09:34:17,87,20,47,
Google Chrome,Synapse Data Science,lr-model-version-2776,2024-10-14 09:32:50,2024-10-14 09:34:17,87,20,47,Job Analysis
Google Chrome,,Synapse Data Science,2024-10-14 09:34:17,2024-10-14 09:34:21,4,2,12,
Google Chrome,,Synapse Data Science,2024-10-14 09:34:17,2024-10-14 09:34:21,4,2,12,Job Analysis
Google Chrome,,Microsoft Fabric,2024-10-14 09:34:21,2024-10-14 09:34:22,1,0,0,Job Analysis
Google Chrome,,app.fabric.microsoft.com/signin#code=0.AXEAzQ9NdGCp7UKdHPOXkptveQ8BHIdhXrFPg6yYYQp-kRBxAG4.AgABBAIAAADW6jl31mB3T7ugrWTT8pFeAwDs_wUA9P8wNihV9aeglv1OaA-OMTPMiIktb51ml9F8jyS_46tP_xk21aRbBFtK9fZL2aXsLZ3NQAjLzvqLixqjDbCX5x8I6BU3O1JqB4IaQsOrDvYFvcrhbSd3HYwf7odLvT-AnC9RJNjF_VrXVP3tNtWxTyaQT9Ser5hdjObBUnuFzl6pkPd42-kGTr7esXTwHA1rO9e4q6Zw2tyqL9m3mHsgsC9_RzB2w3k8Y8cmYgs2qXpXhlRHsB5AUvmmnvb1NDFWxbXbavgB0T8_fgnWvg5XiRvNnlDQ1-J14JFCW27w_PBrdIDrFRAXX-dV27ecyyiGbSnmmj32N7YYZ4EwTeLdb1P2VwMBG69Xa0dBLkDcollpTrffYJVQAaUPrQon5BW-H62Jcca_YeOkudtZT3468wxsxUoIvQAqIYnwOSVy_WJci6D55QeQiE_IPLwRYY1l--gIa2AmZQFejeCSB_lc0kdmM4oSIbcAkLf0tp9JzDFgHG35zYVVAPOaZ4Vs0TDzXnYCeDXqRebXrjJJ-5gMYJvLd4jwRmqoJ9XiRZhvjbZBnYFxKBOcyo386jIk6c1d3_TVz-S6SCt0dHgjFzbc0gmIIOm0x2h_QKUyeVeDbiEyrNtQI-JGVclZK-eZdMYhxfDiTD-jw-v4ulwLRwER25TTfbFYOYWVdpBtCUqJB61afrLCKJjSfoRvuwa6HRisdw60pxdMlG4kjgiO3JdDGjEhEmqfb1jKkqT9Cnld7bMxWqDMnw2z4wDnRBCV5lbgXu5wPePa0qsW9ZGMEmsK284aJQlGX9tM4gLxjzRRjO8ZlZiAPVTi93D2BizCmFnq7PpwUp5LqItTqTqj5Uoo7YYHEGPmbRl5eGoe0KZNjp159UeL-9Jv0AXcZfboCg9A5YPP9FqGajl3ENpV_Ik0XWI5DJ6w&client_info=eyJ1aWQiOiI5NzhiOTgxZS1jZDA5LTRhZWUtODAxNy02N2Y5ZjIwOTg1MjgiLCJ1dGlkIjoiNzQ0ZDBmY2QtYTk2MC00MmVkLTlkMWMtZjM5NzkyOWI2Zjc5In0&state=eyJpZCI6IjZmM2ZlZWJiLTVlMGQtNGQ5OS05YzA5LTgzY2NmYzE1YTFmNCIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3d%7c1728876860788.5%3b1728876860789.9%3b1728876860286.5&session_state=5898bf5e-28eb-49df-aea3-028be6783e80&correlation_id=70a1d6de-b7da-4146-9d96-4e937bfb3c0d,2024-10-14 09:34:22,2024-10-14 09:34:23,1,0,0,Job Analysis
Google Chrome,,Microsoft Fabric,2024-10-14 09:34:21,2024-10-14 09:34:25,4,0,0,
Google Chrome,,Microsoft Fabric,2024-10-14 09:34:23,2024-10-14 09:34:25,2,0,0,Job Analysis
Google Chrome,,Synapse Data Science,2024-10-14 09:34:25,2024-10-14 09:34:26,1,0,0,
Google Chrome,,Synapse Data Science,2024-10-14 09:34:25,2024-10-14 09:34:26,1,0,0,Job Analysis
Google Chrome,Synapse Data Science,RAFLakeHouse,2024-10-14 09:34:26,2024-10-14 09:34:49,23,10,0,Job Analysis
Google Chrome,Synapse Data Science,RAFLakeHouse,2024-10-14 09:34:26,2024-10-14 09:34:50,24,10,0,
Google Chrome,Synapse Data Science,lr-model-version-2776,2024-10-14 09:34:50,2024-10-14 09:35:21,31,8,69,
Google Chrome,Synapse Data Science,lr-model-version-2776,2024-10-14 09:34:49,2024-10-14 09:35:21,32,8,69,Job Analysis
Google Chrome,Synapse Data Science,Job Analytics with AI,2024-10-14 09:35:21,2024-10-14 09:35:48,27,4,0,
Google Chrome,Synapse Data Science,Job Analytics with AI,2024-10-14 09:35:21,2024-10-14 09:35:48,27,4,0,Job Analysis
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 09:35:48,2024-10-14 09:35:52,4,2,0,Job Analysis
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 09:35:48,2024-10-14 09:35:53,5,2,0,
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:35:52,2024-10-14 09:36:11,19,3,0,Job Analysis
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:35:53,2024-10-14 09:36:12,19,3,0,
Google Chrome,Synapse Data Science,Job Analytics with AI,2024-10-14 09:36:11,2024-10-14 09:36:12,1,0,0,Job Analysis
Google Chrome,Google Search,ideology of the future by dr. muhammad rafiuddin,2024-10-14 09:36:12,2024-10-14 09:36:14,2,1,0,
Google Chrome,Google Search,ideology of the future by dr. muhammad rafiuddin,2024-10-14 09:36:12,2024-10-14 09:36:14,2,1,0,Job Analysis
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:36:14,2024-10-14 09:36:15,1,1,0,Job Analysis
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 09:36:15,2024-10-14 09:36:16,1,1,0,Job Analysis
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 09:36:14,2024-10-14 09:36:17,3,3,0,
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:36:16,2024-10-14 09:36:17,1,1,0,Job Analysis
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 09:36:17,2024-10-14 09:36:28,11,1,0,
RAFTASK-test,RAFTASK-test,RAFTASK-test,2024-10-14 09:36:28,2024-10-14 09:36:59,31,16,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:36:59,2024-10-14 09:37:02,3,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopAppV1.py,2024-10-14 09:37:02,2024-10-14 09:37:17,15,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 09:37:17,2024-10-14 09:37:19,2,1,0,Create and update app
